par_id	art_id	keyword	country	text	label	orig_label	probability	pos	neg	pos_neg
8114	@@23406744	vulnerable	hk	despite the progress , eastern coastal areas , central and western regions with large populations are still vulnerable to fraud .	0	0	1.0	0.9919805526733398	0.00801952462643385	1
8115	@@1945216	poor-families	tz	heifer international is a non-profit , non-governmental , humanitarian organisation dedicated to ending world hunger and caring for the earth by providing livestock , tress , training and other related resources to help poor families around the globe to become self-reliant .	0	0	1.0	0.002982830163091421	0.9970171451568604	0
8116	@@17201502	women	ke	a number of prizes have been lined up for the day long competition which will see participants compete for the overall title , men and women prizes , first and second nine prizes , best lady prize , longest drive , nearest to the pin and best effort .	0	0	1.0	0.0034370210487395525	0.9965630173683167	0
8117	@@2754710	hopeless	gb	at that pivotal moment , dakota and her hopeless tresses recalled images of cousin itt on the addams family whose little person is completely shrouded by long hair .	0	0	1.0	0.7912539839744568	0.2087460309267044	1
8118	@@4042376	in-need	us	liz manne , longtime independent film marketing executive , has been appointed executive director of filmaid international . filmaid , founded by producer caroline baron during the balkan crisis of 1999 , uses film to educate and bring hope to refugees and communities in need around the world .	1	3	0.5	0.0005233300616964698	0.9994767308235168	0
8119	@@19217933	vulnerable	pk	there are many philosophical and ethical factors to consider . but these are of relatively low significance given the need to look at the ground realities . we need to keep at the first position in our minds the need to ensure human safety , to give people what they need and by doing so make them a little less vulnerable to calamity -- in whatever form it comes .	0	0	1.0	0.9951920509338379	0.004807972814887762	1
8120	@@14964691	disabled	ph	now everybody wonders how she takes care of herself , living with her disabled daughter after her husband died more than 20 years ago .	1	3	0.5	0.00832234788686037	0.9916776418685913	0
8121	@@15743825	hopeless	sg	the cold blooded killing of a 25-year-old dancer at a celebratory function in punjab 's bhatinda district is a grim pointer to the hopelessness pervading the state . the section of society that is aware of the factors leading to such instances sees it as the end product of the vulgar display of wealth which comes from the heady mix of a feudal mindset and arrogance .	0	1	0.5	0.9967002272605896	0.0032997739035636187	1
8122	@@773236	immigrant	lk	hundreds of history books have been written about sri lanka , according to dr. sebastian , and he felt his passion was not an excuse to add burden to the reader 's purse and shelf . so he set out to be different , starting from the geological formation of the island and stone-age man to present times , tracing the ethnicity from the aboriginal period and the earliest immigrants to the historic period , while weaving in the influence of the rest of the world .	0	0	1.0	0.0065729059278965	0.9934271574020386	0
8123	@@22850364	in-need	lk	"""dinu had developed a theme of life . it was , """" the circumstances of your life do n't and should n't describe or dictate the quality of your personality . """" dinu did n't let these new and trying circumstances change any aspect of her character or her life . though she herself was sick and in pain , she still took time to visit if a friend or relative was sick . though she was in need , she was always there to help others when needed . she always had time to talk to her friends . dinu 's bible theme verse was col 4:2 """" continue earnestly in prayer , being vigilant in it with thanksgiving . """""""	1	3	0.5	0.36335256695747375	0.6366474628448486	0
8124	@@1408158	poor-families	us	in exchange for their labor , the co-op members split 50 percent of the crop . twenty-five percent of the crop is diverted to seed banking , and the rest donated to poor families . a variety of crops are involved , including sugar cane , corn , congo beans , bananas and sweet potatoes . the most essential ingredient , water , is abundant here but has not been tapped sufficiently .	0	0	1.0	0.9973050355911255	0.0026949765160679817	1
8125	@@21981147	women	au	four men and three women have been arrested as part of an ongoing joint-agency investigation into alleged identity crime offences , which has uncovered the alleged corruption of a commonwealth government employee . <h> turnbull is the problem : barilaro	0	0	1.0	0.9965903759002686	0.0034096455201506615	1
8126	@@3387478	homeless	sg	c ) those like aunty buay sai , who do n't intend to live past 95 , or whenever the shorter lease ends . because , even though they wo n't be left homeless , hdb will probably still take back the house , although they have committed to working out a new housing arrangement on a case-by-case basis .	0	0	1.0	0.25230860710144043	0.7476913332939148	0
8127	@@40037127	homeless	ng	some coastal communities in sagbama local government area of bayelsa state have been flooded , with many residents rendered homeless .	0	0	1.0	0.9990332126617432	0.0009668367565609515	1
8128	@@7787809	refugee	ca	first , he went on more political missions with the syrian canadian council . then , he started treating refugees in camps in turkey .	0	0	1.0	0.9349707365036011	0.06502928584814072	1
8129	@@7382150	migrant	au	10:01 p.m . est -- trump reiterated his promise to build a wall along the southern us border , and did not budge from his pledge to deport the under 11 million immigrants living in the us without permission .	0	0	1.0	0.014957648701965809	0.98504239320755	0
8130	@@14007719	vulnerable	za	this will include cyclists who remain a vulnerable group among road users .	0	0	1.0	0.006962143816053867	0.9930378794670105	0
8131	@@22102504	migrant	ke	as a matter of life views , migrants generally see opportunities where locals do n't . they see how their home society has handled different problems and they can draw from that experience to simply copy and paste amazing solutions that change a society . these innovations are what an economy needs to grow and solve its own issues in dynamic ways .	1	2	1.0	0.000935532443691045	0.9990645051002502	0
8132	@@25947361	homeless	my	he said they could not stay temporarily with family members or relatives as their houses are also full with extended family members and they considered themselves as homeless and landless .	0	0	1.0	0.9988162517547607	0.0011837888741865754	1
8133	@@25068156	hopeless	bd	""""""" it is almost impossible to beat rafa , """" said del potro who had his chances but failed to convert any of his seven break points before his challenge petered out into weary hopelessness ."""	0	0	1.0	0.9996525049209595	0.0003474383265711367	1
8134	@@19633808	refugee	za	tens of thousands of tibetan refugees live in indian settlements , the biggest of which is in southern karnataka state .	0	0	1.0	0.0763622373342514	0.9236377477645874	0
8135	@@19022096	in-need	sg	cws currently works with more than 100 fostering volunteers and rescuers through its adoption drive and online adoption board to rehabilitate and rehome cats in need , with more than 300 cats adopted last year through such means .	0	0	1.0	0.0847490057349205	0.9152509570121765	0
8136	@@20326833	vulnerable	hk	hong kong , being a coastal city , is vulnerable to climate change . since hong kong has a long coastline of 733km , coastal flooding is likely when the sea level rises . when there are tropical cyclones , flooding from storm surges will be magnified .	0	0	1.0	0.2731405794620514	0.726859450340271	0
8137	@@10132975	immigrant	bd	the apex court said tuesday it would hear the lawsuit brought by 26 states that seeks to overturn obama 's 2014 executive order that shields more than 4 million immigrants in the country illegally from deportation proceedings .	0	0	1.0	0.6530446410179138	0.3469553589820862	1
8138	@@8408567	disabled	jm	according to barnett , the main targets were seniors , the disabled , and those persons with difficulty moving around .	0	0	1.0	0.9832311868667603	0.016768822446465492	1
8139	@@4485922	vulnerable	ie	tuesday 27 dec , 2011 http : //jrnl.ie/314668 <h> poll : have you seen incidents of homophobia in ireland ? <h> young people in ireland are especially vulnerable to homophobic bullying , the co-founder of lgbt support group belong to has said . today , we ask if you have seen evidence of homophobic bullying in ireland .	0	0	1.0	0.990459680557251	0.009540311992168427	1
8140	@@4524598	migrant	bd	it 's a very sad news for us as well as our migrant workers . as strike is unlawful in uae , they should refrain from doing so . rather , they could submit their demand in lawful way . i think our recruiting agency is responsible for most of the incident like this . government should look into the matter seriously .	0	0	1.0	0.9423404335975647	0.0576595701277256	1
8141	@@1386901	homeless	ca	those are a visual aid , of course , more than a sheltering necessity . housing authorities in vancouver claim there 's no need for anyone to be sleeping under canvas . the salvation army notes there are empty beds in the city 's hostels for a chronic homeless population pegged at anywhere from 500 to 1,200 .	0	1	0.5	0.9856476783752441	0.014352252706885338	1
8142	@@23107027	poor-families	sg	the police arrested mohammed siddique , the chief accused , along with 9 others , for luring children from poor families and converting them to islam , without changing their hindu names .	0	0	1.0	0.6880047917366028	0.3119952082633972	1
8143	@@3852880	migrant	ca	""""""" fostering a legacy of excellence """" is the chosen theme for the 20th anniversary of the ida gala , which commemorates the success of newcomers in their professional and business endeavors , as well as recognizes the new and innovative ideas immigrants bring to the calgary community ."""	0	0	1.0	0.0002569363568909466	0.9997430443763733	0
8144	@@14482435	disabled	bd	and ibm and mit announced a tie-up earlier this week to develop ai-based systems that could help clinicians improve the care of elderly and disabled patients .	0	0	1.0	0.7115200161933899	0.2884800434112549	1
8145	@@22054095	disabled	hk	the former head of a care home for the mentally disabled , accused of sexual assault three decades ago , appeared at the eastern magistrates ' courts today . cheung kin-wah , former superintendent of the privately run bridge of rehabilitation , was charged with five counts of indecent assault today . no plea was entered today and the case was adjourned until december 29 . the defendant was granted ...	0	0	1.0	0.727733314037323	0.2722666561603546	1
8146	@@8701327	women	ie	they state that as marijuana becomes more widely available and decriminalised or legalised across the world , the risks that this could pose to pregnant women needed greater consideration .	0	0	1.0	0.997359573841095	0.0026404496748000383	1
8147	@@8859963	refugee	lk	minister swaminathan forwarded a cabinet paper seeking financial support to provide livelihood assistance to the refugee returnees which is now being referred to the national planning authorities to consider with the comprehensive project proposal .	0	0	1.0	0.9674171805381775	0.03258275240659714	1
8148	@@25798451	disabled	us	while zaidi said that machado was being acquired to play both short and third , and machado declared his willingness to do whatever he 's asked , roberts said over the weekend that he 's going to plant machado at shortstop at the outset . he looked terrific there over the weekend , working well with his new infield mates and showing off his cannon arm with a couple of plays in the hole . then on monday , turner went back on the disabled list and roberts moved machado to third .	0	0	1.0	0.000660909223370254	0.9993390440940857	0
8149	@@2587938	disabled	ie	the accused include a ? qualified nurse and a young woman who was sending money home to disabled relatives and children .	0	0	1.0	0.9951323866844177	0.0048675392754375935	1
8150	@@24868612	hopeless	ke	""""""" my friends have taken to drugs to cope with the pressure of these expectations and in the hope of boosting their academic performance , """" she says . this leads to hopelessness and suicide becomes the easiest way out , she adds ."""	0	0	1.0	0.9942025542259216	0.005797423422336578	1
8151	@@8731666	women	my	baupin , formerly of the ecologist eelv party , who is married to housing minister emmanuelle cosse , denies all the allegations made by four women from the party and will sue them for defamation , his lawyer said .	0	0	1.0	0.995371401309967	0.00462865037843585	1
8152	@@13552789	vulnerable	gh	still , the reason your keyboard might be a touch vulnerable is disconcerting . the vulnerable keyboards are sending out each character you type over an unencrypted connection , according to bastille researchers . that means the data flowing from your keyboard to your computer is n't scrambled , and it 's no sweat for hackers to intercept and read .	0	0	1.0	0.9002624750137329	0.09973753243684769	1
8153	@@1849342	immigrant	tz	malawi 's foreign affairs and international cooperation minister , ephraim mganda chiume , has called the allegations an exaggeration of the on going crack down on undocumented immigrants .	0	0	1.0	0.9964764714241028	0.003523510415107012	1
8154	@@394424	poor-families	au	"""this raises the question about the network of religious """" madrassa """" education , where children from poor families are indoctrinated to carry out suicide attacks . several suicide bombers in recent months have been teenage children forced to embrace the bomb instead of the book . yet global outrage is , so far , absent on this issue . <h> roadblocks in schools"""	1	3	0.5	0.9945003986358643	0.005499602761119604	1
8155	@@8429958	migrant	in	"""but just as early zionist historiography falsely insisted that the indigenous palestinian population was mostly composed of recent immigrants , """" palestinian intransigence """" is also something of a confection -- and it no longer gets the international credence it once did ."""	0	0	1.0	0.9997101426124573	0.0002897784870583564	1
8156	@@15701484	women	gh	the ghana olympic committee ( goc ) collaborated with the international olympic committee 's athlete career program ( iocacp ) to field the first athlete career programme for ghanaian sportswomen/men on 23rd november , 2016 . the program sought to provide resources and training to athletes , to enable them develop their life skills and maximise their education and employment opportunities .	0	0	1.0	0.0017948790919035673	0.9982050657272339	0
8157	@@25007741	poor-families	ke	the governor said the funds would be channeled to bursaries and scholarships for bright children from poor families .	0	0	1.0	0.996639609336853	0.003360431408509612	1
8158	@@16015230	homeless	pk	"""the homeless man , who is being labeled """" emotionally disturbed """" by certain us media outlets , had also made threats to kill the muslim woman , police added ."""	0	0	1.0	0.985811710357666	0.014188263565301895	1
8159	@@3567773	refugee	ie	occasionally though , it is used for good . as in the case of 3-year-old refugee aylan kurdi , who died this week crossing the sea between turkey and greece .	0	0	1.0	0.9405583739280701	0.05944158509373665	1
8160	@@3282193	migrant	za	brazzaville - police in southern republic of congo used violence and subjected illegal immigrants to degrading treatment in the second phase of a crackdown that drove thousands from the country last year , the catholic church and a local charity said on sunday .	0	0	1.0	0.9827818274497986	0.017218124121427536	1
8161	@@15273846	disabled	jm	my fiance is a disabled united states ( us ) citizen . if i go up and marry him , can he file a petition for his wife ? he gets a disability cheque from the us government every month .	0	0	1.0	0.9979912042617798	0.0020088416058570147	1
8162	@@8537792	immigrant	au	the main reason broadspectrum says it has changed its mind is due to increased uncertainty over its manus island contract . manus island is where the australian government has been sending illegal immigrants , but the supreme court of papua new guinea recently ruled that the detention of asylum seekers was unconstitutional .	0	0	1.0	0.9967212080955505	0.0032787867821753025	1
8163	@@16540102	vulnerable	lk	"""eventually , everyone joined in , and the site is now recognised as one of the ten best official sites worldwide . """" we had a similar difficulty in prodding for international world press freedom day through the general assembly . it seems that even those with the best of intentions -- since delegates represent official governments that view free press with cautious monitoring -- are usually weary of opening a potentially vulnerable issue , """" said sanbar , author of the recently-released """" inside the u.n . in a leaderless world """" ."""	0	0	1.0	0.5267037749290466	0.4732961654663086	1
8164	@@10128743	migrant	hk	china is urging fresh efforts to curb unpaid wages among its vast and increasingly disgruntled migrant work force , as the government braces for a seasonal surge in labor unrest ahead of the lunar new year .	0	0	1.0	0.6532222032546997	0.3467778265476227	1
8165	@@15581452	homeless	ph	through gawad kalinga , meloto has proven to be a key player in the housing industry , helping provide decent homes and sustainable livelihood to the marginalized and homeless filipinos .	1	2	1.0	0.00033600840833969414	0.9996639490127563	0
8166	@@4406160	immigrant	ca	""""""" attracting and retaining immigrants with high levels of skill will help canada compete in the knowledge-based world economy , """" he added . """" with this initiative , we are telling the innovators of tomorrow that canada is ready to welcome them and their ideas . """""""	0	0	1.0	0.00021691559231840074	0.9997830986976624	0
8167	@@322704	hopeless	us	the use of the criminal law to enforce a complex regulatory regime creates numerous opportunities for that scenario . the reason is that , by definition , a regulatory program allows the conduct in question to occur ; agency rules merely define when , where , and how . even the lawyers who practice in a regulated industry will not know all of the statutes , rules , and regulations -- which makes hopeless the plight of the average person who lacks legal training or ready and inexpensive access to an attorney .	0	0	1.0	0.7753868103027344	0.22461320459842682	1
8168	@@16574944	in-need	us	these latest gifts are from parents at a local home daycare who pooled together their own money and resources to help raijene mallory even more . art randolph did the heavy lifting , bringing in package after package to the once homeless family 's new northside apartment . each wrapped gift and crate carrying necessities , clothing and toys coming from a group of compassionate mothers to another in need .	1	3	0.5	0.00557086244225502	0.9944291114807129	0
8169	@@16586219	immigrant	gh	"""the policy of """" catch and release """" , under which illegal immigrants caught will be released quickly into mexico , will be substituted with a longer deportation process , according to the new order ."""	0	0	1.0	0.9986085295677185	0.001391521655023098	1
8170	@@4687450	disabled	bd	number of beneficiaries for old age , disabled and other allowances to increas tribune report	0	0	1.0	0.9788072109222412	0.02119271270930767	1
8171	@@22496005	migrant	ke	two year later , much has changed . the german bureaucratic engine has been firing on all cylinders to process asylum claims and facilitate integration . of 700,000 asylum applications in 2016 , almost 300,000 were denied , and those people are waiting to be returned to their countries of origin . greece , the first stop in the european union for refugees from the middle east , has started to close some refugee camps , after granting asylum to around 50,000 people . and even italy , the first eu port of call for african migrants , is now experiencing a decline in asylum applications .	0	0	1.0	0.9806777834892273	0.019322194159030914	1
8172	@@14078360	hopeless	nz	grant ryan grant is a hopelessly addicted inventor . he has founded a number of companies including globalbrain.net ( sold to nbci ) , real contacts ( sold to intel ) , sli systems ( listed nzx ) and eurekster , yikebike and pure pods . he is now having fun trying to help make nz predator free with the cacophony project . he has also served on the board of the new zealand government 's $140 million venture investment fund , $430 million foundation for research science and technology . grant has a degree in mechanical engineering and a phd in ecological economics from the university of canterbury .	0	0	1.0	0.3545188903808594	0.6454811096191406	0
8173	@@21734408	vulnerable	tz	this has to do with the accused deliberately causes more harm than necessary for the commission of the offence , or the accused targets a victim who is vulnerable such as a youth , old age or due to job .	0	0	1.0	0.9968106150627136	0.003189323702827096	1
8174	@@25521965	in-need	ie	dublin needed a fast start after half time to make meaningful inroads into that gap , but in order to do that they needed the ball and kildare 's midfield were imperious , led by captain aaron masterson . they controlled possession and while dublin kicked points from tom keane and ross mcgarry , kildare were always able to reply and maintained their five-point lead .	0	0	1.0	0.0011922733392566442	0.9988077878952026	0
8175	@@15803323	poor-families	hk	computers and money were stolen , to a value of over hk$50,000 ( 6,000 euro ) . the thieves broke in by smashing a door , a crime that is extremely rare in the neighbourhood where mostly very poor families live in small subdivided units . the crime took place in daytime when -- unusually -- the office , which is also used as living accommodation , was empty . the thieves overturned boxes and piles of documents and then flooded the office with water .	0	0	1.0	0.9979246854782104	0.0020753417629748583	1
8176	@@25166806	vulnerable	in	""""""" we are learning that ice shelves are more vulnerable to rising ocean and air temperatures than we thought , """" said christine dow from university of waterloo ."""	0	0	1.0	0.9219385981559753	0.07806134223937988	1
8177	@@17262852	homeless	ng	"""finally , i still can not style my hair i can not do a twist to save my life . i also can not pack a high puff , i can not do an updo or tie a turban . my go to look when i 'm not protective styling ( a.k.a saved by my stylist ) is called my """" earthy , nubian queen , homeless chic """" look ... which is basically fluffing the hair out until i look like a small lion ."""	0	0	1.0	0.9971873164176941	0.002812695689499378	1
8178	@@17441483	immigrant	my	according to a source , all the suspects were believed to be accepting bribes ranging from rm200 and rm5,000 to protect illegal immigrants .	0	0	1.0	0.9911584258079529	0.00884158629924059	1
8179	@@22135349	disabled	ie	so there i was : i 'd stepped across society 's great divide and not only was i now disabled , i was a disabled bride . i was invisible .	0	0	1.0	0.9825835824012756	0.017416350543498993	1
8180	@@13717053	migrant	ph	he then listed several immigrants , mostly from muslim majority countries--afghanistan , iraq , morocco , pakistan , the philippines , somalia , syria , uzbekistan and yemen--who were arrested for conducting or threatening to carry out violent attacks , teaching bomb-making to recruits , and otherwise supporting terror groups .	0	0	1.0	0.969529390335083	0.0304705947637558	1
8181	@@9708177	migrant	ca	a three-year immigration pilot project will see 2,000 more immigrants and their families come to atlantic canada under the provincial nominee program .	0	0	1.0	0.2342199832201004	0.765779972076416	0
8182	@@24276102	refugee	ng	"""nigerian refugees and asylum-seekers who fled boko haram violence have been """" forced """" to return to the country , despite previous warnings against such ."""	0	0	1.0	0.9800758361816406	0.01992424577474594	1
8183	@@24569848	immigrant	sg	the lines are in the javanese language , brought here by the diaspora of immigrants from neighbouring central java in indonesia during the british colonial era -- which many of their descendants still speak even to this day .	0	0	1.0	0.0094681391492486	0.9905318021774292	0
8184	@@17195413	refugee	us	as she prepares for crucial elections this september , for many voters merkel 's tenure is associated with the record number of 900,000 refugees that came to germany in 2015 ( another 280,000 arrived in 2016 ) .	0	0	1.0	0.004190003965049982	0.9958100318908691	0
8185	@@23877909	migrant	sg	to understand what makes wild wild country such an explosive story , it 's vital to understand the relationship which sheela shared with rajneesh . she confesses to being deeply in love with osho , and it is out of this love and a burning desire to make his dream come true that she finds herself in the centre of a raging battle between rajneeshees ( followers of rajneesh ) and the law enforcement officials in the us . it 's a story of fear and paranoia , and what people end up doing to protect something that they love and worship . in a way , this is about xenophobia and mistrust , racism , the story of two ideologies and cultures clashing with each other , the story of locals vs immigrants , the story of conflicting lifestyles and beliefs , the story of what 's moral and amoral . no wonder , the story resonantes so much even today because , even though it unfolds in 1980s , there is so much that mankind has n't learnt yet about what happens when greed engulfs your mind .	0	0	1.0	0.0013977348571643233	0.9986023306846619	0
8186	@@1942717	refugee	tz	"""rodriguez also said that un wishes tanzania a peaceful , inclusive and fair election later this month . """" we are also all aware of tanzania 's leading contributions globally and regionally . this includes support to un peacekeeping efforts , leadership in the great lakes region and tanzania 's remarkable hosting of refugees from neighbouring countries """" ."""	0	1	0.5	0.00026125682052224874	0.9997387528419495	0
8187	@@20113243	hopeless	nz	because soon my little four year old will be five . he 'll go to school and learn even more . and i hope he 'll carry the lessons he 's taught us with him . i think about what he knows when i feel overwhelmed or hopeless at the news on tv . the big difference all of us can make -- no matter our age or size or what we have or where we live -- is something i hope we can all hold tight to forever . no matter how old we all get .	0	0	1.0	0.0017602157313376665	0.9982397556304932	0
8188	@@15436395	immigrant	ke	however , it should be clear that any illegal immigrants in any country are going to cause problems to that country .	0	0	1.0	0.9984399676322937	0.0015600303886458278	1
8189	@@288602	vulnerable	ca	canadian government may be about to weaken the only federal legislation that focuses on protecting our most vulnerable plants and animals .	0	0	1.0	0.9979617595672607	0.0020382690709084272	1
8190	@@24085568	immigrant	hk	the jeweler says north point is an area with a population comprising a considerable number of high-income immigrants from mainland china .	0	0	1.0	0.004311208613216877	0.9956887364387512	0
8191	@@13719014	homeless	za	a spokeswoman for the public security department said that officials believe the bag may have belonged to a homeless man , but protocol requires any unattended objects to be destroyed .	0	0	1.0	0.9935392737388611	0.006460694130510092	1
8192	@@19833202	poor-families	pk	annual state of education report ( aser ) launched in islamabad on wednesday reveals some of the interesting facts and figures . it notes there has been progress in increasing access to education in pakistan as the number of out-of-school children has dropped from 25 million to 22 million as per government data . however , more remains to be done . without compromising on access to school , the focus should be on improving the quality . the education budget allocation is now 3.02% of gdp , up from 2.83% last year but is still short of the target . the down side of the situation is that 19% children aged 6-16 still remain out of school . the remaining 81% that are enrolled in the 6-16 age bracket are not learning much either . the seventh aser survey report also highlighted as per past trends that children enrolled in private schools are performing better compared to those studying in government schools . the number of children out of school should be a cause for concern for the entire nation and especially the federal and the provincial governments . it is quite obvious that poverty is the main cause that keeps children away from schools and forces them to do some work to help supplement income of their families . the problem can be addressed to a great extent if number of government schools is increased meaningfully . government schools charge little or no fee but these are not enough to cater to the needs of growing population . the distance factor and involvement of unbearable travelling expenses also prohibit parents from sending their children to schools . private schools have mushroomed both in urban and rural areas and they are catering to the need of middle and high income segments of the society but poor families can not afford to get their kids admitted in these schools . their owners should also realise they have social and national obligations as well and offer some percentage of total admissions to students from poorest of the poor families free of cost . there are also issues of facilities , qualifications of teaching staff and the quality of education being imparted and government should , at least , offer training facilities to all teachers including those employed by private schools .	0	0	1.0	0.9924814701080322	0.007518569007515907	1
8193	@@23555641	homeless	ca	it is difficult to imagine the kind of world we would be living in if people would practice these moral values -- no school shootings , no mothers or fathers killing their own children , no broken homes or homeless children , no sexually transmitted diseases , nor rural or urban crimes . everyone could leave their homes and vehicles unlocked . many non-christians practice these values and i would like to live in a world where everyone practiced them .	0	1	0.5	0.02831139788031578	0.9716885685920715	0
8194	@@17536855	refugee	hk	growing numbers of asylum-seekers are coming in the wake of us president donald trump 's pledge to crack down on refugees and undocumented immigrants .	0	0	1.0	0.03617311269044876	0.9638269543647766	0
8195	@@7756715	refugee	us	with european unity fraying in the face of more than 1 million migrant arrivals over the last year , turkey -- the source of most refugees heading to greece -- is seen as the key partner to contain the influx .	0	0	1.0	0.005092990584671497	0.9949069619178772	0
8196	@@1527215	poor-families	ca	a new law in india passed this year makes education free and compulsory for children . the law may help young girls like mya harwal , 10 , who lives in a new delhi slum . many poor families have preferred to invest in education for boys , since they are more likely to provide for their parents later in life .	0	0	1.0	0.8673425912857056	0.13265734910964966	1
8197	@@18900782	vulnerable	nz	""""""" they will look for reports , they 'll look for stories from other parents whose child seems to have had a miracle cure against all the odds ... and they 'll go for it , so they 're a very vulnerable group . """""""	0	0	1.0	0.024940060451626778	0.9750598669052124	0
8198	@@40060939	poor-families	sg	"""interacting with media , adityanath said , """" uttar pradesh has scored first place in the implementation of the pradhan mantri awas yojana and i am happy to inform that in rural areas , we have been successful in providing houses to 11 lakh poor families . """""""	1	4	1.0	0.0002029658789979294	0.9997970461845398	0
8199	@@10206059	refugee	bd	nahles said on sunday that refugees who did not integrate should have their benefit payments reduced . the minister , who is also responsible for social affairs , said payments should also be dependent on migrants learning the german language .	0	0	1.0	0.9985874891281128	0.0014125158777460456	1
8200	@@15316180	women	gh	the findings also shed light on the memory deficits that occur in postmenopausal women , revealing that those who have entered this stage have more difficulty learning and retrieving previously recalled information .	0	0	1.0	0.007688403595238924	0.9923115372657776	0
8201	@@40065058	women	lk	the proclamation that a woman can not become a buddha was in all probability rather a gentle opinion , carrying no significant consequence on prospects of women practitioners .	0	0	1.0	0.9987195730209351	0.001280440017580986	1
8202	@@18509299	hopeless	ie	the judge was satisfied that by 2014 the company was hopelessly insolvent and that insolvency probably dated back to at least 2009 . there was strong evidence it was permitted by the directors to continue trading while insolvent from at least 2009 onwards .	0	0	1.0	0.9645328521728516	0.03546715900301933	1
8203	@@13923876	immigrant	au	in short , ban contract labour and champion the rights of immigrants . instead of blaming low wages on them we can place the blame where it really lies : with exploitative agencies and employers .	0	0	1.0	0.1395193338394165	0.8604807257652283	0
8204	@@13573778	refugee	ke	kenya , in collaboration with unhcr , is working on the voluntary repatriation of over 300,000 refugees living in dadaab after nairobi announced the closure of the camp last month , citing security and environmental concern .	0	0	1.0	0.19663827121257782	0.803361713886261	0
8205	@@19682691	vulnerable	za	the plight of the vulnerable people of platfontein was put in the spotlight once more when food parcels , clothes and blankets were donated to at least ten families on mandela day . during the handover was from the left james manyemi ( community leader ) , elmarie mostert and faith binase ( sadtu ) , huthiwa xoyo and maria kakuti ( beneficiaries ) and ludi kandaro and desiree kapira ( platfontein youth members ) . photo : boipelo mere	1	3	0.5	0.007464383263140917	0.9925355911254883	0
8206	@@25353932	immigrant	au	in an unmarked brick building , a few blocks from the mexican border , immigrant parents clutched folders of birth certificates and asylum paperwork and sat on folding chairs , waiting to use a single , shared landline phone .	1	3	0.5	0.9971045851707458	0.0028954604640603065	1
8207	@@8999393	poor-families	hk	in fact , young people from wealthy families usually have better connections and soft skills , have seen more of the world and are usually more versatile than graduates from poor families .	0	1	0.5	0.0030266204848885536	0.9969733953475952	0
8208	@@23005456	homeless	au	in addition , hundreds of people gathered a week before the super bowl for an interfaith event at westminster presbyterian church that raised money for emergency rent assistance . a choir of homeless and formerly homeless people sang and clergy and former minnesota vikings football players greg coleman and mark mullaney spoke along with the mayor .	0	1	0.5	0.02463681809604168	0.9753631949424744	0
8209	@@25888209	disabled	sg	"""the disabled community had requested a device with three large buttons , each connected to police , fire/rescue and medical service , that enables them to speed dial in a hurry . """" but it was quite expensive for the ministry of internal affairs , """" she notes ."""	0	0	1.0	0.9952312111854553	0.00476872269064188	1
8210	@@15547791	refugee	my	some rohingya refugees have been missing for days after a group crossed the river naaf that separates myanmar and bangladesh -- those who managed to enter bangladesh sought shelter in refugee camps or people 's homes .	0	0	1.0	0.9955109357833862	0.004489074926823378	1
8211	@@24398453	disabled	za	the spokesperson for the disabled people in vhembe , ndishavhelafhi mphaphuli said most educated disabled people have proper qualifications , but they continue to sit at home without jobs .	0	0	1.0	0.9538102149963379	0.04618984833359718	1
8212	@@1920214	women	ng	according to the nsn president , prof. ngozi nnam , as reported by punch , the survey also estimated that about 49 per cent of women of reproductive age have anaemia , 24.3 per cent have low iron levels , while 12.7 per cent of them are iron-deficient .	0	0	1.0	0.9815858602523804	0.018414119258522987	1
8213	@@10337975	immigrant	my	the home ministry has received 8,418 applications for the illegal immigrants rehiring programme for four days from feb 15 .	0	0	1.0	0.9846453070640564	0.015354675240814686	1
8214	@@23058832	vulnerable	my	how do we know if the recent scams or massive information leaks are not due to unsafe practices and/or vulnerable system ?	0	0	1.0	0.9991254210472107	0.000874593504704535	1
8215	@@4255037	immigrant	za	witnesses said immigrants angry at delays in getting asylum set fire to trashcans and tyres early in the morning , and threw stones at police who intervened to break up the protest .	0	0	1.0	0.9969152212142944	0.0030847815796732903	1
8216	@@4518040	homeless	jm	news <h> 20 left homeless by portmore fire	0	0	1.0	0.9981732368469238	0.0018267253180965781	1
8217	@@18732659	refugee	in	the attacks , where many terror organisations were involved , were largely attributed to islamic state and the taliban . the month began with the attack by jaish-e-mohammad in kashmir . on 2 may , islamic state militants killed at least 37 iraqi refugees and wounded 100 others heading to a refugee camp in syria near the borders with iraq .	0	0	1.0	0.9918896555900574	0.008110400289297104	1
8218	@@23275174	disabled	gh	motsepe and his wife precious created the motsepe foundation in 1999 to help create new jobs , support education , and improve the lives of children , the unemployed , and the disabled , among others .	1	4	1.0	0.0018093204125761986	0.998190701007843	0
8219	@@4379908	women	us	in their quest to give a platform to these women , abibimman foundation , together with greenpeace and various other non-governmental organisations , organised the women and climate justice hearings on monday in tema , ghana . women from various towns and villages across ghana were brought together to share their experiences .	0	0	1.0	0.0012947539798915386	0.998705267906189	0
8220	@@18641392	migrant	gb	""""""" long-term detention is massively wasteful of migrants ' lives and taxpayers ' money , as in 2016 only 29 per cent of migrants leaving detention after a year were actually deported . """""""	0	0	1.0	0.9997604489326477	0.00023953334311954677	1
